game,network,time,mediaindicator,
Tulane at Marshall,CSTV,11/04/2006 19:30,T,
Arkansas at South Carolina,ESPN HD,11/04/2006 19:45,T,
Rice at UTEP,Time Warner-El Paso,11/04/2006 20:00,T,
Virginia Tech at Miami (FL),ABC,11/04/2006 20:00,T,
Oklahoma at Texas A&M,ABC HD,11/04/2006 20:00,T,
Southern Miss at Memphis,ESPN HD,11/05/2006 20:00,T,
Toledo at Northern Illinois,ESPN2 HD,11/07/2006 19:30,T,
Buffalo at Akron,ESPNU,11/09/2006 18:00,T,
Louisville at Rutgers,ESPN HD,11/09/2006 19:30,T,
Wyoming at BYU,CSTV,11/09/2006 20:00,T,
Western Michigan at Central Michigan,Comcast Local,11/10/2006 19:00,T,
UTEP at UAB,ESPN2 HD,11/10/2006 20:00,T,
Wisconsin at Iowa,ESPN HD,11/11/2006 12:00,T,
Minnesota at Michigan St.,ESPNU,11/11/2006 12:00,T,
Purdue at Illinois,ESPN Plus,11/11/2006 12:00,T,
Cincinnati at West Virginia,ESPN2 HD,11/11/2006 12:00,T,
Syracuse at USF,ESPN Plus,11/11/2006 12:00,T,
Georgia Tech at North Carolina,Raycom/LF Sports,11/11/2006 12:00,T,
NC State at Clemson,Raycom/LF Sports,11/11/2006 12:00,T,
Baylor at Oklahoma St.,FSN,11/11/2006 12:30,T,
Georgia at Auburn,Lincoln Financial Sports,11/11/2006 12:30,T,
Navy vs. Eastern Michigan<br>(at Detroit, MI),Comcast Local,11/11/2006 13:00,T
Marshall at East Carolina,WOWK<br>WITN,11/11/2006 13:00,T,
Southern Miss at Tulane,,11/11/2006 14:00,W,
Colorado St. at Utah,Versus,11/11/2006 14:00,T,
Houston at SMU,,11/11/2006 15:00,W,
Rice at Tulsa,,11/11/2006 15:00,W,
Ohio St. at Northwestern,ABC HD,11/11/2006 15:30,T,
Michigan at Indiana,ESPN HD,11/11/2006 15:30,T,
Temple at Penn St.,ESPN Plus,11/11/2006 15:30,T,
Nebraska at Texas A&M,ABC,11/11/2006 15:30,T,
Pittsburgh at Connecticut,ESPN Plus,11/11/2006 15:30,T,
Miami (FL) at Maryland,ABC,11/11/2006 15:30,T,
Kent St. at Virginia Tech,ESPNU,11/11/2006 15:30,T,
South Carolina at Florida,CBS HD,11/11/2006 15:30,T,
Notre Dame at Air Force,CSTV,11/11/2006 16:00,T,
Utah St. at Nevada,,11/11/2006 16:00,W,
New Mexico St. at Fresno St.,,11/11/2006 17:00,W,
TCU at New Mexico,The mtn.,11/11/2006 17:30,T,
Boise St. at San Jose St.,KTVB,11/11/2006 18:00,T,
UL-Monroe at FIU,ESPN Plus,11/11/2006 19:00,T,
Tennessee at Arkansas,ESPN2 HD,11/11/2006 19:00,T,
Duke at Boston College,ESPNU,11/11/2006 19:00,T,
Texas Tech at Oklahoma,FSN,11/11/2006 19:00,T,
Alabama at LSU,ESPN HD,11/11/2006 19:45,T,
Texas at Kansas St.,ABC HD,11/11/2006 20:00,T,
Wake Forest at Florida St.,ABC HD,11/11/2006 20:00,T,
UCF at Memphis,CSTV,11/11/2006 20:00,T,
UNLV at San Diego St.,The mtn.,11/11/2006 21:00,T,
Louisiana Tech at Hawai'i,Oceanic PPV,11/11/2006 23:00,T,
Ball St. at Toledo,ESPN2 HD,11/14/2006 19:30,T,
Miami (OH) at Bowling Green,ESPN2 HD,11/15/2006 19:30,T,
Akron at Ohio,ESPNU,11/16/2006 19:30,T,
West Virginia at Pittsburgh,ESPN HD,11/16/2006 19:30,T,
Eastern Michigan at Kent St.,,11/17/2006 18:00,W,
Central Michigan at Northern Illinois,ESPNU,11/17/2006 20:00,T,
Western Carolina at Florida,Sun Sports PPV,11/18/2006 12:00,T,
Connecticut at Syracuse,ESPN Plus,11/18/2006 12:00,T,
Oklahoma at Baylor,FSN HD,11/18/2006 12:00,T,
Maryland at Boston College,ESPN HD,11/18/2006 12:00,T,
Miami (FL) at Virginia,Raycom/LF Sports,11/18/2006 12:00,T,
NC State at North Carolina,Raycom/LF Sports,11/18/2006 12:00,T,
Illinois at Northwestern,ESPN360,11/18/2006 12:00,W,
Michigan St. at Penn St.,ESPN2 HD,11/18/2006 12:00,T,
Indiana at Purdue,ESPN Classic,11/18/2006 12:00,T,
Buffalo at Wisconsin,ESPNU,11/18/2006 12:00,T,
Iowa at Minnesota,ESPN Plus,11/18/2006 12:00,T,
Temple at Navy,CSTV,11/18/2006 12:30,T,
Tennessee at Vanderbilt,Lincoln Financial Sports,11/18/2006 12:30,T,
Middle Tennessee at South Carolina,CSS PPV,11/18/2006 12:30,T,
UCF at Tulane,,11/18/2006 14:00,W,
Western Michigan at Florida St.,ESPN360,11/18/2006 14:00,W,
Army at Notre Dame,NBC HD,11/18/2006 14:30,T,
Tulsa at SMU,,11/18/2006 15:00,W,
East Carolina at Rice,WITN,11/18/2006 15:00,T,
Utah St. at Boise St.,KTVB,11/18/2006 15:00,T,
Auburn at Alabama,CBS HD,11/18/2006 15:30,T,
Michigan at Ohio St.,ABC HD,11/18/2006 15:30,T,
Kansas St. at Kansas,FSN,11/18/2006 15:30,T,
San Diego St. at TCU,Versus,11/18/2006 16:00,T,
New Mexico at BYU,The mtn.,11/18/2006 16:00,T,
UTEP at Marshall,Time Warner-El Paso,11/18/2006 16:30,T,
Idaho at Fresno St.,,11/18/2006 17:00,W,
Arkansas St. at Troy,ESPN Plus,11/18/2006 19:00,T,
Virginia Tech at Wake Forest,ESPN2 HD,11/18/2006 19:00,T,
USF at Louisville,ESPNU,11/18/2006 19:30,T,
Utah at Air Force,The mtn.,11/18/2006 19:30,T,
Rutgers at Cincinnati,ESPN HD,11/18/2006 19:45,T,
UAB at Southern Miss,CSTV,11/18/2006 20:00,T,
Ole Miss at LSU,TigerVision PPV,11/18/2006 20:00,T,
Nevada at Louisiana Tech,KREN,11/18/2006 20:00,T,
San Jose St. at Hawai'i,Oceanic PPV,11/18/2006 23:00,T,
Bowling Green at Toledo,ESPN2 HD,11/21/2006 19:00,T,
Boston College at Miami (FL),ESPN HD,11/23/2006 20:00,T,
Northern Illinois at Eastern Michigan,Comcast Local,11/24/2006 11:00,T,
Ohio at Miami (OH),ESPNU,11/24/2006 12:00,T,
Kent St. at Central Michigan,,11/24/2006 12:00,W,
Texas A&M at Texas,ABC HD,11/24/2006 12:00,T,
Central Michigan at Buffalo,,11/24/2006 13:00,W,
LSU at Arkansas,CBS HD,11/24/2006 14:30,T,
Tulane at Tulsa,,11/24/2006 15:00,W,
Colorado at Nebraska,ABC HD,11/24/2006 15:30,T,
Western Michigan at Akron,ESPNU,11/24/2006 15:30,T,
Air Force at UNLV,The mtn.,11/24/2006 19:00,T,
Fresno St. at Louisiana Tech,ESPN2 HD,11/24/2006 21:00,T,
Kansas at Missouri,ABC,11/25/2006 12:00,T,
USF at West Virginia,ESPN2 HD,11/25/2006 12:00,T,
Cincinnati at Connecticut,ESPN Plus,11/25/2006 12:00,T,
Syracuse at Rutgers,ESPNU,11/25/2006 12:00,T,
Florida at Florida St.,ABC,11/25/2006 12:00,T,
South Carolina at Clemson,ESPN HD,11/25/2006 12:00,T,
Virginia at Virginia Tech,Raycom/LF Sports,11/25/2006 12:00,T,
Duke at N. Carolina,ESPN360,11/25/2006 12:00,W,
UAB at UCF,CSS,11/25/2006 12:00,T,
Kentucky at Tennessee,Lincoln Financial Sports,11/25/2006 12:30,T,
Oklahoma at Oklahoma St.,FSN HD,11/25/2006 14:30,T,
SMU at Rice,,11/25/2006 15:00,W,
New Mexico St. at Utah St.,AggieVision,11/25/2006 15:00,T,
Troy at Middle Tennessee,ESPN Plus,11/25/2006 15:30,T,
Georgia Tech at Georgia,CBS HD,11/25/2006 15:30,T,
BYU at Utah,The mtn.,11/25/2006 15:30,T,
Louisville at Pittsburgh,ESPN HD,11/25/2006 15:30,T,
Boise St. at Nevada,ESPN2 HD,11/25/2006 16:15,T,
San Jose St. at Idaho,,11/25/2006 17:00,W,
FIU vs. FAU<br>(at Miami, FL),ESPN Plus,11/25/2006 19:00,T
TCU at Colorado St.,The mtn.,11/25/2006 19:00,T,
East Carolina at NC State,ESPNU,11/25/2006 19:00,T,
Marshall at Southern Miss,CSTV,11/25/2006 19:30,T,
Wake Forest at Maryland,ESPN HD,11/25/2006 19:45,T,
Memphis at UTEP,Time Warner-El Paso,11/25/2006 21:00,T,
Purdue at Hawai'i,Oceanic PPV,11/25/2006 23:00,T,
MAC Championship<br>Central Michigan at Ohio<br>(at Detroit, MI),ESPN HD,11/30/2006 19:30,T
Conference USA Championship<br>Southern Miss at Houston,ESPN2 HD,12/01/2006 20:00,T,
Connecticut at Louisville,ESPN HD,12/02/2006 12:00,T,
ACC Championship<br>Georgia Tech vs. Wake Forest<br>(at Jacksonville, FL),ABC HD,12/02/2006 13:00,T
Louisiana Tech at New Mexico St.,,12/02/2006 15:00,W,
Air Force at TCU,CSTV,12/02/2006 15:30,T,
Fresno St. at San Jose St.,KFRE<br>CSN West,12/02/2006 16:00,T,
SEC Championship<br>Florida vs. Arkansas<br>(at Atlanta, GA),CBS HD,12/02/2006 18:00,T
Troy at FIU,CSS,12/02/2006 19:00,T,
Rutgers at West Virginia,ESPN HD,12/02/2006 19:45,T,
Big 12 Championship<br>Nebraska vs. Oklahoma<br>(at Kansas City, MO),ABC HD,12/02/2006 20:00,T
Colorado St. at San Diego St.,The mtn.,12/02/2006 20:00,T,
Oregon St. at Hawai'i,ESPN,12/02/2006 23:59,T,
game,network,time,mediaindicator
Buffalo at Rutgers,ESPN Plus,8/30/2007 7:00:00 PM,T
SE Missouri St. at Cincinnati,ESPN360,8/30/2007 7:00:00 PM,W
Miami (OH) at Ball St.,Comcast Local,8/30/2007 7:00:00 PM,T
Tulsa at UL-Monroe,ESPN2 HD,8/30/2007 7:00:00 PM,T
Murray St. at Louisville,ESPNU,8/30/2007 7:30:00 PM,T
Kent St. at Iowa St.,Web Video Available,8/30/2007 8:00:00 PM,W
LSU at Mississippi St.,ESPN HD,8/30/2007 8:00:00 PM,T
UNLV at Utah St.,Las Vegas One,8/30/2007 8:00:00 PM,T
SE Louisiana at New Mexico St.,AggieVision,8/30/2007 8:00:00 PM,T
Weber St. at Boise St.,KTVB,8/30/2007 9:00:00 PM,T
Navy at Temple,ESPNU,8/31/2007 7:30:00 PM,T
Washington at Syracuse,ESPN HD,8/31/2007 8:00:00 PM,T
Colorado St. vs. Colorado<br>(at Denver, CO),FSN HD,9/1/2007 12:00:00 PM,T
East Carolina at Virginia Tech,ESPN HD,9/1/2007 12:00:00 PM,T
Marshall at Miami (FL),ESPNU,9/1/2007 12:00:00 PM,T
UAB at Michigan St.,ESPN2 HD,9/1/2007 12:00:00 PM,T
Appalachian St. at Michigan,Big Ten Network HD,9/1/2007 12:00:00 PM,T
Northeastern at Northwestern,Big Ten Network,9/1/2007 12:00:00 PM,T
Youngstown St. at Ohio St.,Big Ten Network HD,9/1/2007 12:00:00 PM,T
FIU at Penn St.,Big Ten Network HD,9/1/2007 12:00:00 PM,T
Western Kentucky at Florida,Lincoln Financial Sports,9/1/2007 12:30:00 PM,T
South Carolina St. at Air Force,The mtn.,9/1/2007 2:00:00 PM,T
Virginia at Wyoming,Versus,9/1/2007 2:00:00 PM,T
Connecticut at Duke,ACC Select,9/1/2007 2:00:00 PM,W
Southern vs. Florida A&M<br>(at Birmingham, AL),ESPN Classic,9/1/2007 3:00:00 PM,T
Iowa vs. Northern Illinois<br>(at Chicago, IL),ESPNU,9/1/2007 3:30:00 PM,T
Wake Forest at Boston College,ABC HD,9/1/2007 3:30:00 PM,T
Nevada at Nebraska,ABC,9/1/2007 3:30:00 PM,T
Western Michigan at West Virginia,ESPN Plus,9/1/2007 3:30:00 PM,T
Washington St. at Wisconsin,ABC HD,9/1/2007 3:30:00 PM,T
Missouri vs. Illinois<br>(at St. Louis, MO),ESPN2 HD,9/1/2007 3:30:00 PM,T
Ole Miss at Memphis,CSS,9/1/2007 3:30:00 PM,T
Georgia Tech at Notre Dame,NBC HD,9/1/2007 3:30:00 PM,T
Middle Tennessee at FAU,Web Video Available,9/1/2007 4:00:00 PM,W
Arizona at BYU,Versus,9/1/2007 5:30:00 PM,T
Baylor at TCU,CSTV,9/1/2007 6:00:00 PM,T
Eastern Kentucky at Kentucky,Big Blue Sports,9/1/2007 6:00:00 PM,T
James Madison at North Carolina,ESPN360,9/1/2007 6:00:00 PM,W
UCF at NC State,ESPN360,9/1/2007 6:00:00 PM,W
Villanova at Maryland,ESPN360,9/1/2007 6:00:00 PM,W
Oklahoma St. at Georgia,ESPN2 HD,9/1/2007 6:45:00 PM,T
Western Carolina at Alabama,Crimson Tide PPV,9/1/2007 7:00:00 PM,T
UL-Lafayette at South Carolina,CSS PPV,9/1/2007 7:00:00 PM,T
Purdue at Toledo,ESPNU,9/1/2007 7:00:00 PM,T
Army vs. Akron<br>(at Cleveland, OH),ESPN Plus,9/1/2007 7:00:00 PM,T
Gardner-Webb at Ohio,WSFJ,9/1/2007 7:00:00 PM,T
Elon at USF,ESPN Plus,9/1/2007 7:00:00 PM,T
North Texas at Oklahoma,FSN HD,9/1/2007 7:00:00 PM,T
Arkansas St. at Texas,FSN PPV,9/1/2007 7:00:00 PM,T
UT-Martin at Southern Miss,Web Video Available,9/1/2007 7:00:00 PM,W
Kansas St. at Auburn,ESPN HD,9/1/2007 7:45:00 PM,T
Nicholls St. at Rice,Web Video Available,9/1/2007 8:00:00 PM,W
Indiana St. at Indiana,Big Ten Network HD,9/1/2007 8:00:00 PM,T
Bowling Green at Minnesota,Big Ten Network HD,9/1/2007 8:00:00 PM,T
New Mexico at UTEP,CSTV,9/1/2007 10:00:00 PM,T
Sacramento St. at Fresno St.,Web Video Available,9/1/2007 10:00:00 PM,W
Northern Colorado at Hawai'i,Oceanic PPV,9/1/2007 11:59:00 PM,T
Texas Tech at SMU,ESPN HD,9/3/2007 4:00:00 PM,T
Florida St. at Clemson,ESPN HD,9/3/2007 8:00:00 PM,T
Middle Tennessee at Louisville,ESPN2 HD,9/6/2007 7:00:00 PM,T
Oregon St. at Cincinnati,ESPN HD,9/6/2007 7:30:00 PM,T
Navy at Rutgers,ESPN HD,9/7/2007 7:00:00 PM,T
West Virginia at Marshall,ESPN2 HD,9/8/2007 11:00:00 AM,T
Bowling Green at Michigan St.,Big Ten Network HD,9/8/2007 12:00:00 PM,T
Miami (OH) at Minnesota,Big Ten Network,9/8/2007 12:00:00 PM,T
Nevada at Northwestern,Big Ten Network HD,9/8/2007 12:00:00 PM,T
Akron at Ohio St.,Big Ten Network HD,9/8/2007 12:00:00 PM,T
Eastern Illinois at Purdue,Big Ten Network HD,9/8/2007 12:00:00 PM,T
Miami (FL) at Oklahoma,ABC HD,9/8/2007 12:00:00 PM,T
Grambling at Pittsburgh,ESPN360,9/8/2007 12:00:00 PM,W
Nebraska at Wake Forest,ESPN HD,9/8/2007 12:00:00 PM,T
Duke at Virginia,Raycom/LF Sports,9/8/2007 12:00:00 PM,T
Ball St. at Eastern Michigan,Comcast Local,9/8/2007 12:00:00 PM,T
Alabama at Vanderbilt,Lincoln Financial Sports,9/8/2007 12:30:00 PM,T
Buffalo at Temple,Web Video Available,9/8/2007 1:00:00 PM,W
UL-Monroe at Clemson,CSS Replay Feed,9/8/2007 1:00:00 PM,T
Rhode Island at Army,ESPN Classic,9/8/2007 1:00:00 PM,T
Samford at Georgia Tech,ESPNU,9/8/2007 1:30:00 PM,T
Utah St. at Wyoming,The mtn.,9/8/2007 2:00:00 PM,T
California at Colorado St.,CSTV,9/8/2007 2:00:00 PM,T
NC State at Boston College,ESPN2 HD,9/8/2007 2:30:00 PM,T
Fresno St. at Texas A&M,FSN HD,9/8/2007 3:30:00 PM,T
Oregon at Michigan,ABC HD,9/8/2007 3:30:00 PM,T
UAB at Florida St.,ESPNU,9/8/2007 5:00:00 PM,T
South Carolina at Georgia,ESPN2 HD,9/8/2007 5:45:00 PM,T
Kent St. at Kentucky,Big Blue PPV,9/8/2007 6:00:00 PM,T
Troy at Florida,Sun Sports PPV,9/8/2007 6:00:00 PM,T
Air Force at Utah,The mtn.,9/8/2007 6:00:00 PM,T
Notre Dame at Penn St.,ESPN HD,9/8/2007 6:00:00 PM,T
North Carolina at East Carolina,CSTV,9/8/2007 6:00:00 PM,T
Mississippi St. at Tulane,CSS,9/8/2007 7:00:00 PM,T
Western Illinois at Illinois,Big Ten Network HD,9/8/2007 7:00:00 PM,T
TCU at Texas,FSN HD,9/8/2007 7:00:00 PM,T
Maine at Connecticut,ESPN Plus,9/8/2007 7:00:00 PM,T
Southern Miss at Tennessee,Vol Network PPV,9/8/2007 7:00:00 PM,T
Toledo at Central Michigan,Web Video Available,9/8/2007 7:00:00 PM,W
Hawai'i at Louisiana Tech,ESPN Plus,9/8/2007 7:00:00 PM,T
Ohio at UL-Lafayette,Web Video Available,9/8/2007 7:00:00 PM,W
Southern Illinois at Northern Illinois,CSN Chicago,9/8/2007 7:30:00 PM,T
Indiana at Western Michigan,ESPNU,9/8/2007 8:00:00 PM,T
Syracuse at Iowa,Big Ten Network HD,9/8/2007 8:00:00 PM,T
North Texas at SMU,Web Video Available,9/8/2007 8:00:00 PM,W
USF at Auburn,ESPN2 HD,9/8/2007 9:00:00 PM,T
Virginia Tech at LSU,ESPN HD,9/8/2007 9:15:00 PM,T
New Mexico St. at New Mexico,The mtn.,9/8/2007 9:30:00 PM,T
Wisconsin at UNLV,Versus,9/8/2007 10:00:00 PM,T
West Virginia at Maryland,ESPN HD,9/13/2007 7:30:00 PM,T
TCU at Air Force,CSTV,9/13/2007 8:00:00 PM,T
Oklahoma St. at Troy,ESPN2 HD,9/14/2007 8:00:00 PM,T
Eastern Michigan at Northern Illinois,ESPN Plus,9/15/2007 12:00:00 PM,T
Cincinnati at Miami (OH),ESPN Plus,9/15/2007 12:00:00 PM,T
Virginia at North Carolina,Raycom/LF Sports,9/15/2007 12:00:00 PM,T
Illinois at Syracuse,ESPNU,9/15/2007 12:00:00 PM,T
Temple at Connecticut,ESPN Plus,9/15/2007 12:00:00 PM,T
Pittsburgh at Michigan St.,ESPN HD,9/15/2007 12:00:00 PM,T
Central Michigan at Purdue,ESPN2 HD,9/15/2007 12:00:00 PM,T
Akron at Indiana,Big Ten Network HD,9/15/2007 12:00:00 PM,T
Buffalo at Penn St.,Big Ten Network HD,9/15/2007 12:00:00 PM,T
The Citadel at Wisconsin,Big Ten Network HD,9/15/2007 12:00:00 PM,T
Mississippi St. at Auburn,Lincoln Financial Sports,9/15/2007 12:30:00 PM,T
Western Carolina at Georgia,CSS PPV,9/15/2007 1:00:00 PM,T
Minnesota vs. FAU<br>(at Miami, FL),ESPN360,9/15/2007 1:00:00 PM,W
Furman at Clemson,CSS Replay Feed,9/15/2007 1:00:00 PM,T
Ohio at Virginia Tech,ESPN360,9/15/2007 1:30:00 PM,W
Iowa at Iowa St.,Versus,9/15/2007 1:30:00 PM,T
Texas Tech at Rice,FSN Southwest,9/15/2007 3:00:00 PM,T
Texas at UCF,ESPN2 HD,9/15/2007 3:30:00 PM,T
Notre Dame at Michigan,ABC HD,9/15/2007 3:30:00 PM,T
Army at Wake Forest,ACC Select,9/15/2007 3:30:00 PM,W
FIU at Miami (FL),ESPNU,9/15/2007 3:30:00 PM,T
Norfolk St. at Rutgers,ESPN Plus,9/15/2007 3:30:00 PM,T
Utah St. at Oklahoma,FSN PPV,9/15/2007 3:30:00 PM,T
Tennessee at Florida,CBS HD,9/15/2007 3:30:00 PM,T
Delaware St. at Kent St.,Web Video Available,9/15/2007 4:00:00 PM,W
New Hampshire at Marshall,Web Video Available,9/15/2007 4:30:00 PM,W
Ball St. at Navy,CSTV,9/15/2007 5:00:00 PM,T
UCLA at Utah,Versus,9/15/2007 5:00:00 PM,T
Southern Miss at East Carolina,WITN,9/15/2007 6:00:00 PM,T
Wofford at NC State,ESPN360,9/15/2007 6:00:00 PM,W
Arkansas at Alabama,ESPN HD,9/15/2007 6:45:00 PM,T
South Carolina St. at South Carolina,CSS PPV,9/15/2007 7:00:00 PM,T
Ole Miss at Vanderbilt,CSS PPV,9/15/2007 7:00:00 PM,T
McNeese St. at UL-Lafayette,Web Video Available,9/15/2007 7:00:00 PM,W
Houston at Tulane,Web Video Available,9/15/2007 7:00:00 PM,W
Alcorn St. at UAB,Web Video Available,9/15/2007 7:00:00 PM,W
Louisville at Kentucky,ESPN Classic,9/15/2007 7:30:00 PM,T
Middle Tennessee at LSU,TigerVision PPV,9/15/2007 8:00:00 PM,T
Wyoming at Boise St.,KTVB,9/15/2007 8:00:00 PM,T
UTEP at New Mexico,AggieVision,9/15/2007 8:00:00 PM,T
Jacksonville St. at Memphis,Web Video Available,9/15/2007 8:00:00 PM,W
Duke at Northwestern,Big Ten Network HD,9/15/2007 8:00:00 PM,T
Boston College at Georgia Tech,ESPN2 HD,9/15/2007 8:00:00 PM,T
USC at Nebraska,ABC HD,9/15/2007 8:00:00 PM,T
BYU at Tulsa,CSTV,9/15/2007 9:00:00 PM,T
Nicholls St. at Nevada,ESPN Plus,9/15/2007 9:00:00 PM,T
Hawai'i at UNLV,The mtn.,9/15/2007 9:30:00 PM,T
Florida St. at Colorado,ESPN HD,9/15/2007 10:00:00 PM,T
Western Kentucky at Middle Tennessee,ESPN Plus,9/20/2007 7:00:00 PM,T
Texas A&M at Miami (FL),ESPN HD,9/20/2007 7:30:00 PM,T
Oklahoma at Tulsa,ESPN2 HD,9/21/2007 8:00:00 PM,T
Illinois at Indiana,Big Ten Network HD,9/22/2007 12:00:00 PM,T
Georgia Tech at Virginia,ESPNU,9/22/2007 12:00:00 PM,T
Clemson at NC State,Raycom/LF Sports,9/22/2007 12:00:00 PM,T
North Carolina at USF,ESPN HD,9/22/2007 12:00:00 PM,T
East Carolina at West Virginia,ESPN2 HD,9/22/2007 12:00:00 PM,T
Syracuse at Louisville,ESPN Plus,9/22/2007 12:00:00 PM,T
Temple at Bowling Green,ESPN Plus,9/22/2007 12:00:00 PM,T
Kent St. at Akron,ESPN Plus,9/22/2007 12:00:00 PM,T
Florida at Ole Miss,Lincoln Financial Sports,9/22/2007 12:30:00 PM,T
Ball St. at Nebraska,FSN PPV,9/22/2007 12:30:00 PM,T
Army at Boston College ,ESPN Classic,9/22/2007 1:00:00 PM,T
Duke at Navy,CSTV,9/22/2007 1:00:00 PM,T
William & Mary at Virginia Tech,ACC Select,9/22/2007 1:30:00 PM,W
Air Force at BYU,The mtn.,9/22/2007 3:00:00 PM,T
Wyoming at Ohio,WSFJ,9/22/2007 3:00:00 PM,T
Howard at Eastern Michigan,Comcast Local,9/22/2007 3:30:00 PM,T
North Dakota St. at Central Michigan,Web Video Available,9/22/2007 3:30:00 PM,W
South Carolina at LSU,CBS HD,9/22/2007 3:30:00 PM,T
Memphis at UCF,CSS,9/22/2007 3:30:00 PM,T
Michigan St. at Notre Dame,NBC HD,9/22/2007 3:30:00 PM,T
Penn St. at Michigan,ABC HD,9/22/2007 3:30:00 PM,T
Northwestern at Ohio St.,ESPN HD,9/22/2007 3:30:00 PM,T
Maryland at Wake Forest,ESPNU,9/22/2007 3:30:00 PM,T
Texas Tech at Oklahoma St.,FSN HD,9/22/2007 3:30:00 PM,T
Colorado St. at Houston,CSTV,9/22/2007 4:30:00 PM,T
Northern Illinois at Idaho,KBCI,9/22/2007 5:00:00 PM,T
Kentucky at Arkansas,ESPN2 HD,9/22/2007 6:00:00 PM,T
Baylor at Buffalo,Web Video Available,9/22/2007 6:00:00 PM,W
Portland St. at San Diego St.,The mtn.,9/22/2007 6:30:00 PM,T
New Mexico St. at Auburn,CSS PPV,9/22/2007 7:00:00 PM,T
Arkansas St. at Tennessee,Vol Network PPV,9/22/2007 7:00:00 PM,T
Iowa St. at Toledo,Web Video Available,9/22/2007 7:00:00 PM,W
Central Connecticut St. at Western Michigan,Web Video Available,9/22/2007 7:00:00 PM,W
FAU at North Texas,CSS,9/22/2007 7:00:00 PM,T
Troy at UL-Lafayette,Troy Sports,9/22/2007 7:00:00 PM,T
Gardner-Webb at Mississippi St.,Web Video Available,9/22/2007 7:00:00 PM,W
Rice at Texas,FSN HD,9/22/2007 7:00:00 PM,T
Connecticut at Pittsburgh,ESPNU,9/22/2007 7:00:00 PM,T
Marshall at Cincinnati,ESPN Plus,9/22/2007 7:00:00 PM,T
Georgia at Alabama,ESPN HD,9/22/2007 7:45:00 PM,T
Sacramento St. at New Mexico,Web Video Available,9/22/2007 8:00:00 PM,W
San Jose St. at Utah St.,ESPN Plus,9/22/2007 8:00:00 PM,T
Southeastern Louisiana at Tulane,Web Video Available,9/22/2007 8:00:00 PM,W
Iowa at Wisconsin,ABC HD,9/22/2007 8:00:00 PM,T
SMU at TCU,CSTV,9/22/2007 8:30:00 PM,T
Purdue at Minnesota,ESPN2 HD,9/22/2007 9:00:00 PM,T
Texas Southern at UTEP,Web Video Available,9/22/2007 9:00:00 PM,W
Utah at UNLV,The mtn.,9/22/2007 10:00:00 PM,T
Charleston Southern at Hawai'i,Oceanic PPV,9/22/2007 11:59:00 PM,T
Memphis at Arkansas St.,Web Video Available,9/27/2007 7:00:00 PM,W
Southern Miss at Boise St.,ESPN HD,9/27/2007 7:30:00 PM,T
West Virginia at USF,ESPN2 HD,9/28/2007 8:00:00 PM,T
Akron at Connecticut,ESPN Plus,9/29/2007 12:00:00 PM,T
North Carolina at Virginia Tech,Raycom/LF Sports,9/29/2007 12:00:00 PM,T
LSU at Tulane,ESPN2 HD,9/29/2007 12:00:00 PM,T
Temple at Army,ESPNU,9/29/2007 12:00:00 PM,T
Notre Dame at Purdue,ESPN HD,9/29/2007 12:00:00 PM,T
Indiana at Iowa,Big Ten Network HD,9/29/2007 12:00:00 PM,T
Penn St. at Illinois,Big Ten Network HD,9/29/2007 12:00:00 PM,T
Michigan at Northwestern,Big Ten Network HD,9/29/2007 12:00:00 PM,T
Northern Illinois at Central Michigan,ESPN Plus,9/29/2007 12:00:00 PM,T
Mississippi St. at South Carolina,Lincoln Financial Sports,9/29/2007 12:30:00 PM,T
Baylor at Texas A&M,Versus,9/29/2007 12:30:00 PM,T
Massachusetts at Boston College,ESPN360,9/29/2007 1:00:00 PM,W
Air Force at Navy,CSTV,9/29/2007 1:00:00 PM,T
FAU at Kentucky,Big Blue PPV,9/29/2007 1:00:00 PM,T
Buffalo at Ball St.,Web Video Available,9/29/2007 1:00:00 PM,W
Oklahoma at Colorado,FSN HD,9/29/2007 1:30:00 PM,T
Kent St. at Ohio,FSN Ohio,9/29/2007 3:00:00 PM,T
Syracuse at Miami (OH),ONN,9/29/2007 3:00:00 PM,T
Utah St. at Utah,The mtn.,9/29/2007 3:00:00 PM,T
Kansas St. at Texas,ABC,9/29/2007 3:30:00 PM,T
Clemson at Georgia Tech,ABC HD,9/29/2007 3:30:00 PM,T
Louisville at NC State,ESPNU,9/29/2007 3:30:00 PM,T
Maryland at Rutgers,ABC,9/29/2007 3:30:00 PM,T
Michigan St. at Wisconsin,ABC HD,9/29/2007 3:30:00 PM,T
UC-Davis at San Jose St.,CSN West,9/29/2007 4:00:00 PM,T
UTEP at SMU,CSTV,9/29/2007 4:30:00 PM,T
Hawai'i at Idaho,Oceanic PPV,9/29/2007 5:00:00 PM,T
Florida St. vs. Alabama<br>(at Jacksonville, FL),CBS HD,9/29/2007 5:00:00 PM,T
Western Kentucky at Bowling Green,Web Video Available,9/29/2007 6:00:00 PM,W
UL-Lafayette at UCF,Web Video Available,9/29/2007 6:00:00 PM,W
East Carolina at Houston,WITN,9/29/2007 7:00:00 PM,T
UAB at Tulsa,Web Video Available,9/29/2007 7:00:00 PM,W
Pittsburgh at Virginia,ESPNU,9/29/2007 7:00:00 PM,T
Western Michigan at Toledo,Web Video Available,9/29/2007 7:00:00 PM,W
